,housing_median_age,median_income,median_house_value,ocean_proximity__1h_ocean,ocean_proximity_inland,ocean_proximity_island,ocean_proximity_near_bay,ocean_proximity_near_ocean,bedroom_per_house,total_rooms_per_house,population_per_house,coordinates
10924,36.0,3.75,170500.0,1,0,0,0,0,0.20153783893160665,5.202105263157895,5.461052631578947,-3.4948117402905425
10925,31.0,4.0231,139200.0,1,0,0,0,0,0.23236514522821577,4.003322259136213,4.903654485049834,-3.493037037037037
10926,32.0,2.9167,158400.0,1,0,0,0,0,0.23367477592829705,4.501440922190202,6.181556195965418,-3.49407231772377
10927,34.0,3.2292,160600.0,1,0,0,0,0,0.2006822057987493,5.33030303030303,6.3121212121212125,-3.49407231772377
10928,28.0,3.425,159500.0,1,0,0,0,0,0.2161961367013373,4.841726618705036,5.66546762589928,-3.4933333333333336
10929,19.0,2.2105,180400.0,1,0,0,0,0,0.24201787994891444,4.745454545454545,3.1272727272727274,-3.4943687018375815
10930,18.0,2.3783,166700.0,1,0,0,0,0,0.2346072186836518,4.262443438914027,4.332579185520362,-3.4943687018375815
10931,25.0,2.9926,183200.0,1,0,0,0,0,0.2258366487245495,4.634490238611714,3.195227765726681,-3.4946650859513926
10932,26.0,4.7639,179900.0,1,0,0,0,0,0.21218400331537504,4.740667976424361,5.632612966601179,-3.4957011562407354
10933,26.0,3.9659,178500.0,1,0,0,0,0,0.23716012084592145,4.257234726688103,5.80064308681672,-3.495404684257338
10934,24.0,2.7535,111000.0,1,0,0,0,0,0.3257162346521146,3.2184412733260155,6.054884742041712,-3.4943687018375815
10935,25.0,4.7679,173100.0,1,0,0,0,0,0.20173267326732675,4.275132275132275,5.64021164021164,-3.4943687018375815
10936,24.0,3.0833,151700.0,1,0,0,0,0,0.34425087108013935,2.8472222222222223,6.291666666666667,-3.4943687018375815
10937,32.0,3.75,159000.0,1,0,0,0,0,0.2196969696969697,5.84070796460177,8.486725663716815,-3.49407231772377
10938,33.0,4.6875,154400.0,1,0,0,0,0,0.2245557350565428,4.239726027397261,8.335616438356164,-3.49407231772377
10939,32.0,4.0769,163900.0,1,0,0,0,0,0.18406593406593408,5.392592592592592,6.2,-3.4951082122739403
10940,10.0,1.5026,151800.0,1,0,0,0,0,0.3236423477783873,3.326642335766423,3.9708029197080292,-3.4927407407407407
10941,29.0,3.1964,151900.0,1,0,0,0,0,0.24166666666666667,3.977900552486188,5.773480662983426,-3.493775933609958
10942,16.0,3.1691,159400.0,1,0,0,0,0,0.30886426592797783,3.27437641723356,5.2811791383219955,-3.493775933609958
10943,31.0,2.8077,140300.0,1,0,0,0,0,0.2642857142857143,4.17910447761194,6.41044776119403,-3.493775933609958
10944,16.0,2.7632,158900.0,1,0,0,0,0,0.2936444086886565,3.3058510638297873,5.11968085106383,-3.493479549496147
10945,19.0,2.5224,148500.0,1,0,0,0,0,0.2839451570101725,3.5606299212598427,5.582677165354331,-3.493775933609958
10946,25.0,3.0083,163500.0,1,0,0,0,0,0.3096164535853252,3.3438661710037176,6.349442379182156,-3.493775933609958
10947,6.0,2.246,183300.0,1,0,0,0,0,0.39906417112299464,2.647787610619469,3.3628318584070795,-3.4914099526066353
10948,14.0,2.6561,144400.0,1,0,0,0,0,0.34672457473760404,3.076837416481069,3.785634743875278,-3.4924444444444447
10949,18.0,2.6635,162500.0,1,0,0,0,0,0.36585365853658536,3.1538461538461537,3.67420814479638,-3.4924444444444447
10950,39.0,3.5972,158000.0,1,0,0,0,0,0.31636363636363635,2.6699029126213594,5.378640776699029,-3.4921481481481482
10951,13.0,1.5054,137500.0,1,0,0,0,0,0.36642156862745096,2.4764795144157814,5.092564491654021,-3.4921481481481482
10952,12.0,0.971,102500.0,1,0,0,0,0,0.3871315600287563,3.49937106918239,2.4754716981132074,-3.4924444444444447
10953,26.0,1.7019,350000.0,1,0,0,0,0,0.2773722627737226,4.326315789473684,4.71578947368421,-3.4924444444444447
10954,37.0,3.4345,235500.0,1,0,0,0,0,0.22657295850066933,4.486486486486487,3.5345345345345347,-3.491706161137441
10955,17.0,1.7823,205300.0,1,0,0,0,0,0.2680995475113122,4.055045871559633,2.4747706422018347,-3.491706161137441
10956,50.0,4.5125,195400.0,1,0,0,0,0,0.16964285714285715,5.743589743589744,3.1923076923076925,-3.4927407407407407
10957,34.0,2.8342,187200.0,1,0,0,0,0,0.22403462050599202,4.69375,8.5578125,-3.4927407407407407
10958,26.0,3.6953,176800.0,1,0,0,0,0,0.2621359223300971,3.9094890510948903,4.762043795620438,-3.4922985781990525
10959,32.0,3.7143,163000.0,1,0,0,0,0,0.22768092974115162,4.443661971830986,5.269953051643192,-3.4933333333333336
10960,36.0,3.8056,177200.0,1,0,0,0,0,0.21536144578313254,4.651488616462347,4.15061295971979,-3.4920023696682465
10961,34.0,3.1713,170100.0,1,0,0,0,0,0.23755902651652744,4.362916006339145,4.939778129952456,-3.493037037037037
10962,26.0,3.5972,187500.0,1,0,0,0,0,0.23221180364037508,5.285714285714286,3.6005830903790086,-3.4896388395500293
10963,31.0,6.9737,288800.0,1,0,0,0,0,0.13927030207924676,7.041436464088398,2.883977900552486,-3.490672194255256
10964,26.0,3.3472,237400.0,1,0,0,0,0,0.21330786373766317,4.338397790055248,2.1712707182320443,-3.4896388395500293
10965,32.0,4.1951,195000.0,1,0,0,0,0,0.24338172502134928,5.169977924944813,3.1898454746136866,-3.4909683150725495
10966,35.0,3.9219,189600.0,1,0,0,0,0,0.19066147859922178,4.888586956521739,3.3668478260869565,-3.4909683150725495
10967,34.0,4.8,192700.0,1,0,0,0,0,0.2,5.223880597014926,3.5970149253731343,-3.4920023696682465
10968,52.0,8.0784,320300.0,1,0,0,0,0,0.14171974522292993,6.882191780821918,2.6794520547945204,-3.4903760734379623
10969,37.0,4.1071,311300.0,1,0,0,0,0,0.17216265425854743,6.272842639593908,2.746192893401015,-3.4914099526066353
10970,39.0,4.6111,240300.0,1,0,0,0,0,0.15748978119740323,6.38863287250384,2.563748079877112,-3.4900799526206687
10971,34.0,4.7083,205300.0,1,0,0,0,0,0.1779257849666984,5.926691729323308,3.156015037593985,-3.4911137440758298
10972,14.0,4.2798,218800.0,1,0,0,0,0,0.29012345679012347,3.9945205479452053,1.6849315068493151,-3.490521327014218
10973,26.0,2.8828,204700.0,1,0,0,0,0,0.22707612456747406,5.290617848970252,2.9130434782608696,-3.4908175355450237
10974,16.0,5.375,215700.0,1,0,0,0,0,0.21428571428571427,4.76,1.86,-3.490521327014218
10975,22.0,3.6806,219400.0,1,0,0,0,0,0.20634920634920634,4.666666666666667,2.419753086419753,-3.490521327014218
10976,16.0,4.0214,139500.0,1,0,0,0,0,0.2658575681245706,4.345273631840796,2.153233830845771,-3.4915555555555557
10977,33.0,4.5461,213800.0,1,0,0,0,0,0.1752411575562701,5.0296495956873315,2.838274932614555,-3.4908175355450237
10978,14.0,4.3292,206500.0,1,0,0,0,0,0.2157751586582049,5.048054919908467,1.894736842105263,-3.489487710986082
10979,23.0,4.0398,233100.0,1,0,0,0,0,0.20310391363022942,5.154782608695652,3.1043478260869564,-3.489783831803375
10980,26.0,3.5195,249100.0,1,0,0,0,0,0.17343283582089553,6.090909090909091,2.389090909090909,-3.489487710986082
10981,26.0,4.3698,229600.0,1,0,0,0,0,0.1938388625592417,5.184275184275184,2.8157248157248156,-3.490521327014218
10982,22.0,4.9957,296400.0,1,0,0,0,0,0.18249650240945126,5.718222222222222,2.4026666666666667,-3.4912592592592593
10983,30.0,4.6161,236500.0,1,0,0,0,0,0.18384879725085912,5.950920245398773,2.5971370143149284,-3.490962962962963
10984,24.0,2.8261,146500.0,1,0,0,0,0,0.23404255319148937,4.532994923857868,1.736040609137056,-3.490962962962963
10985,25.0,3.0958,137800.0,1,0,0,0,0,0.25,4.310618066561014,2.4706814580031695,-3.491997628927089
10986,34.0,3.4152,210200.0,1,0,0,0,0,0.22593984962406016,4.691358024691358,2.601410934744268,-3.4912592592592593
10987,23.0,5.021,252200.0,1,0,0,0,0,0.18181818181818182,5.4485981308411215,2.4517133956386292,-3.490666666666667
10988,30.0,5.2998,247200.0,1,0,0,0,0,0.1543849817876156,6.646182495344506,2.8677839851024207,-3.491404860699466
10989,19.0,3.5719,252800.0,1,0,0,0,0,0.2458417108389691,4.387329591018444,2.267842822774659,-3.49273643640676
10990,24.0,3.3047,216900.0,1,0,0,0,0,0.24072700296735905,4.306709265175719,3.047923322683706,-3.491701244813278
10991,19.0,3.0305,140600.0,1,0,0,0,0,0.24241670810542018,4.215932914046122,2.4465408805031448,-3.49273643640676
10992,23.0,4.7273,234200.0,1,0,0,0,0,0.18193717277486912,5.506306306306306,2.717117117117117,-3.49273643640676
10993,23.0,3.8703,137000.0,1,0,0,0,0,0.3036978756884343,3.765925925925926,2.5481481481481483,-3.4930329083901572
10994,24.0,4.7039,225000.0,1,0,0,0,0,0.22485207100591717,4.447368421052632,2.536842105263158,-3.4930329083901572
10995,27.0,5.0162,223000.0,1,0,0,0,0,0.2031496062992126,4.8106060606060606,3.0643939393939394,-3.4930329083901572
10996,23.0,3.0382,183600.0,1,0,0,0,0,0.26545632973503436,4.019723865877712,2.687705456936226,-3.4922940130409006
10997,20.0,3.5387,160400.0,1,0,0,0,0,0.27687239944521497,3.9372013651877134,3.3126279863481227,-3.493329380373555
10998,27.0,6.9014,366800.0,1,0,0,0,0,0.12994350282485875,7.925373134328358,3.035820895522388,-3.4893364928909953
10999,25.0,11.0546,487200.0,1,0,0,0,0,0.12371134020618557,8.180722891566266,3.1967871485943773,-3.4890402843601898
11000,26.0,13.466,500001.0,1,0,0,0,0,0.11925337020394054,8.874233128834355,3.0153374233128836,-3.4900740740740743
11001,26.0,9.3845,500001.0,1,0,0,0,0,0.127580372250423,7.92225201072386,2.8793565683646114,-3.4900740740740743
11002,29.0,5.3903,286600.0,1,0,0,0,0,0.15958142576847612,6.451476793248945,2.5253164556962027,-3.4903703703703703
11003,33.0,6.5616,290200.0,1,0,0,0,0,0.15674740484429064,6.393805309734513,2.8761061946902653,-3.491404860699466
11004,25.0,3.7031,227800.0,1,0,0,0,0,0.19915433403805496,5.163755458515284,2.61353711790393,-3.490666666666667
11005,23.0,8.5403,451300.0,1,0,0,0,0,0.12541713014460512,7.851528384279476,2.8209606986899565,-3.488007106899615
11006,21.0,6.9014,439000.0,1,0,0,0,0,0.1271556679696482,8.379576107899807,3.2369942196531793,-3.488007106899615
11007,25.0,11.4537,500001.0,1,0,0,0,0,0.11548672566371682,8.89763779527559,2.8307086614173227,-3.488744075829384
11008,6.0,10.1714,481500.0,1,0,0,0,0,0.13102532679738563,8.305343511450381,3.1755725190839694,-3.4866785079928952
11009,4.0,8.2653,374000.0,1,0,0,0,0,0.14129708045464676,7.231265108783239,3.024979854955681,-3.485054749926014
11010,19.0,11.0124,500001.0,1,0,0,0,0,0.11381653454133635,8.291079812206572,2.816901408450704,-3.488447867298578
11011,32.0,7.0565,324600.0,1,0,0,0,0,0.1304159445407279,7.2125,3.021875,-3.488895469351495
11012,22.0,4.1151,203200.0,1,0,0,0,0,0.21718538565629228,5.297491039426523,2.4050179211469533,-3.4891915901687884
11013,26.0,4.275,285400.0,1,0,0,0,0,0.17298722368687894,6.028117359413203,2.749388753056235,-3.4891915901687884
11014,27.0,6.5308,287800.0,1,0,0,0,0,0.13900928792569658,7.209821428571429,2.6629464285714284,-3.4899289099526065
11015,27.0,7.1882,359200.0,1,0,0,0,0,0.12179984484096198,7.58235294117647,2.8705882352941177,-3.488895469351495
11016,33.0,6.2944,265600.0,1,0,0,0,0,0.15428983417447728,6.815724815724816,3.01965601965602,-3.4899289099526065
11017,32.0,5.5654,281800.0,1,0,0,0,0,0.16512420847540185,6.356037151702786,2.585139318885449,-3.4896327014218014
11018,29.0,8.7496,349500.0,1,0,0,0,0,0.1300588668138337,7.935766423357665,2.986861313868613,-3.488303227716908
11019,31.0,7.2392,334600.0,1,0,0,0,0,0.13494809688581316,7.281889763779527,2.916535433070866,-3.4885993485342017
11020,8.0,10.157,477100.0,1,0,0,0,0,0.12066612066612066,9.180451127819548,3.219298245614035,-3.482412060301508
11021,13.0,8.3818,377600.0,1,0,0,0,0,0.1300877893056664,7.533066132264529,2.997995991983968,-3.483003251551877
11022,23.0,3.6707,231400.0,1,0,0,0,0,0.19711711711711713,5.4411764705882355,2.403921568627451,-3.483003251551877
11023,15.0,4.0484,165600.0,1,0,0,0,0,0.20174618023074525,5.389915966386555,2.376470588235294,-3.4857988165680474
11024,29.0,4.8542,218100.0,1,0,0,0,0,0.1623108665749656,5.549618320610687,2.763358778625954,-3.48712636874815
11025,26.0,4.1339,222300.0,1,0,0,0,0,0.23968193865959864,4.280388978930308,5.927066450567261,-3.4868304232021305
11026,30.0,5.8622,221000.0,1,0,0,0,0,0.16083174199023975,6.456164383561644,3.110958904109589,-3.486094674556213
11027,31.0,3.8681,196000.0,1,0,0,0,0,0.20287698412698413,4.977777777777778,2.7037037037037037,-3.486094674556213
11028,37.0,5.3041,235700.0,1,0,0,0,0,0.16831320892791804,5.741596638655462,2.8949579831932772,-3.4874223142941703
11029,25.0,2.9312,220100.0,1,0,0,0,0,0.24782608695652175,4.5,2.3434782608695652,-3.48712636874815
11030,34.0,2.378,199600.0,1,0,0,0,0,0.23281853281853282,4.259868421052632,2.726973684210526,-3.4874223142941703
11031,26.0,4.6125,229200.0,1,0,0,0,0,0.1684128831975165,5.965277777777778,2.513888888888889,-3.488454706927176
11032,24.0,4.25,248000.0,1,0,0,0,0,0.20618286612522924,5.35343618513324,2.3225806451612905,-3.488454706927176
11033,23.0,3.75,211900.0,1,0,0,0,0,0.19588953114964675,5.3968804159445405,3.5441941074523395,-3.4865344776561114
11034,25.0,6.58,318500.0,1,0,0,0,0,0.1295961422543701,7.704334365325077,3.1904024767801857,-3.4878626406157487
11035,27.0,5.7934,270500.0,1,0,0,0,0,0.1412649763165227,7.25050505050505,2.997979797979798,-3.4875666074600353
11036,28.0,5.4562,274700.0,1,0,0,0,0,0.14871794871794872,6.547445255474453,2.98978102189781,-3.4878626406157487
11037,20.0,12.2092,500001.0,1,0,0,0,0,0.1131606952820149,8.836990595611285,3.19435736677116,-3.4834417504435247
11038,17.0,11.1228,500001.0,1,0,0,0,0,0.11780545270952542,8.586705202312139,3.4104046242774566,-3.4821164646763227
11039,22.0,8.3637,500001.0,1,0,0,0,0,0.11723920579892846,8.938028169014084,3.3267605633802817,-3.4837374334713185
11040,19.0,8.9257,431800.0,1,0,0,0,0,0.12365250475586556,8.213541666666666,3.65625,-3.484472049689441
11041,22.0,10.8111,500001.0,1,0,0,0,0,0.11559696342305038,8.944444444444445,3.2623456790123457,-3.4834417504435247
11042,19.0,9.9055,456900.0,1,0,0,0,0,0.1189358372456964,9.830769230769231,3.1615384615384614,-3.4847678201715464
11043,26.0,5.7817,267600.0,1,0,0,0,0,0.13992022092666462,7.1002178649237475,2.9498910675381262,-3.4840331164991127
11044,23.0,3.6953,150000.0,1,0,0,0,0,0.2590909090909091,4.119850187265918,3.5205992509363297,-3.4840331164991127
11045,24.0,2.8403,225600.0,1,0,0,0,0,0.252112676056338,4.256594724220624,3.3908872901678655,-3.4850635906536525
11046,25.0,5.4395,244000.0,1,0,0,0,0,0.15101427498121714,6.638403990024938,3.109725685785536,-3.4847678201715464
11047,28.0,5.4298,234200.0,1,0,0,0,0,0.15973630831643001,6.049079754601227,2.9754601226993866,-3.4850635906536525
11048,30.0,6.0705,236700.0,1,0,0,0,0,0.15265486725663716,6.627565982404692,3.466275659824047,-3.4847678201715464
11049,46.0,3.4234,200000.0,1,0,0,0,0,0.20747562296858071,5.494047619047619,2.580357142857143,-3.4877182598401895
11050,52.0,3.6827,236800.0,1,0,0,0,0,0.1917221693625119,5.758904109589041,2.4602739726027396,-3.4877182598401895
11051,31.0,3.1792,146400.0,1,0,0,0,0,0.2617087709338632,3.712328767123288,2.802950474183351,-3.488014205386209
11052,52.0,3.8929,211000.0,1,0,0,0,0,0.21905247070809986,4.7301204819277105,2.8843373493975903,-3.4877182598401895
11053,23.0,3.3939,212100.0,1,0,0,0,0,0.27298399748980234,3.7406103286384975,2.3204225352112675,-3.488750740082889
11054,25.0,3.125,215000.0,1,0,0,0,0,0.2504743833017078,4.15615141955836,2.697160883280757,-3.4890467732386026
11055,16.0,4.575,225000.0,1,0,0,0,0,0.23376029277218663,4.690987124463519,1.9484978540772533,-3.489783831803375
11056,40.0,2.4688,236400.0,1,0,0,0,0,0.2685851318944844,3.6472303206997085,2.1253644314868803,-3.4877182598401895
11057,34.0,3.8929,187500.0,1,0,0,0,0,0.21667551779075941,4.441037735849057,2.893867924528302,-3.488014205386209
11058,21.0,2.6959,178800.0,1,0,0,0,0,0.2694434205676373,3.757617728531856,2.703601108033241,-3.4890467732386026
11059,21.0,4.3039,168500.0,1,0,0,0,0,0.23039806996381182,5.034412955465587,3.0668016194331984,-3.4893428063943164
11060,19.0,4.7208,173500.0,1,0,0,0,0,0.20156416637042304,4.719798657718121,2.238255033557047,-3.4893428063943164
11061,30.0,3.7454,186000.0,1,0,0,0,0,0.258160237388724,4.367170626349892,2.5831533477321815,-3.4893428063943164
11062,35.0,3.5172,190400.0,1,0,0,0,0,0.20617944147355913,5.023880597014926,3.707462686567164,-3.4869822485207105
11063,42.0,4.105,194500.0,1,0,0,0,0,0.1865234375,5.475935828877005,2.5828877005347595,-3.488014205386209
11064,25.0,4.192,219900.0,1,0,0,0,0,0.21406127258444618,4.886756238003839,2.9616122840690977,-3.4883101509322287
11065,32.0,5.1418,190300.0,1,0,0,0,0,0.19878706199460916,5.030508474576271,3.145762711864407,-3.488606096478248
11066,16.0,2.8835,193800.0,1,0,0,0,0,0.27503148614609574,3.85203153426319,3.083687083080655,-3.489934872705743
11067,25.0,3.3627,197900.0,1,0,0,0,0,0.2511609907120743,4.272840016535759,2.9396444811905744,-3.4902309058614565
11068,26.0,6.6719,271700.0,1,0,0,0,0,0.13365155131264916,8.026819923371647,3.0383141762452106,-3.4825650118203306
11069,19.0,3.0087,159400.0,1,0,0,0,0,0.2272463768115942,4.3125,2.3,-3.482860520094562
11070,17.0,5.1785,247300.0,1,0,0,0,0,0.1773851590106007,6.16557734204793,2.9847494553376905,-3.4825650118203306
11071,26.0,5.6784,232400.0,1,0,0,0,0,0.15336134453781514,6.2838283828382835,3.118811881188119,-3.4835944428022465
11072,23.0,5.3439,227100.0,1,0,0,0,0,0.16954143878838873,5.825980392156863,2.698529411764706,-3.4838900384274316
11073,23.0,4.5217,219400.0,1,0,0,0,0,0.19690063810391978,5.1867612293144205,2.9858156028368796,-3.482269503546099
11074,34.0,2.8235,153100.0,1,0,0,0,0,0.26770775237032907,4.065759637188209,3.9047619047619047,-3.4869822485207105
11075,26.0,4.9917,248100.0,1,0,0,0,0,0.18322981366459629,5.387387387387387,3.1492921492921493,-3.485655131617864
11076,32.0,4.0417,234500.0,1,0,0,0,0,0.1823329558323896,5.351515151515152,2.6545454545454548,-3.485655131617864
11077,34.0,3.825,216700.0,1,0,0,0,0,0.17765222849968612,6.247058823529412,3.4196078431372547,-3.4866863905325447
11078,40.0,4.3269,194100.0,1,0,0,0,0,0.19575633127994524,5.534090909090909,5.007575757575758,-3.4866863905325447
11079,26.0,4.0324,244900.0,1,0,0,0,0,0.18388948690348045,5.6417004048583,2.638663967611336,-3.4853593611357585
11080,35.0,4.3661,222100.0,1,0,0,0,0,0.16845637583892617,5.797665369649805,2.4474708171206228,-3.486390532544379
11081,34.0,3.59,230600.0,1,0,0,0,0,0.16516966067864272,6.109756097560975,2.5701219512195124,-3.486390532544379
11082,9.0,6.6603,230900.0,1,0,0,0,0,0.17300832342449465,6.206642066420664,3.745387453874539,-3.4849201655824955
11083,24.0,4.7946,251200.0,1,0,0,0,0,0.164283629997082,6.311233885819521,3.023941068139963,-3.4843287995269074
11084,23.0,5.0629,232600.0,1,0,0,0,0,0.18336852363163877,5.7381174277726,2.625349487418453,-3.482269503546099
11085,35.0,3.5521,182800.0,1,0,0,0,0,0.2244343891402715,4.82532751091703,3.529839883551674,-3.483747044917257
11086,35.0,5.6276,200800.0,1,0,0,0,0,0.14946380697050937,6.558241758241758,3.1538461538461537,-3.4847768253029856
11087,33.0,3.8456,211800.0,1,0,0,0,0,0.199347471451876,5.057755775577558,3.636963696369637,-3.4850724209281707
11088,21.0,4.8906,179100.0,1,0,0,0,0,0.18730358265241986,5.356902356902357,3.0437710437710437,-3.4858072146658783
11089,38.0,6.0224,187500.0,1,0,0,0,0,0.23529411764705882,5.1,4.1,-3.4878698224852074
11090,24.0,5.0605,216200.0,1,0,0,0,0,0.16561514195583596,5.660714285714286,3.125,-3.4858072146658783
11091,18.0,3.6761,140500.0,1,0,0,0,0,0.2530497341257429,4.403581267217631,2.608815426997245,-3.4858072146658783
11092,15.0,3.7604,280100.0,1,0,0,0,0,0.17391304347826086,5.804143126177024,2.3879472693032016,-3.486246672582076
11093,10.0,5.3812,235400.0,1,0,0,0,0,0.21561668145519078,5.316037735849057,2.490566037735849,-3.483156028368794
11094,26.0,3.5893,238500.0,1,0,0,0,0,0.1934623082054703,5.411552346570397,2.7256317689530687,-3.4834515366430256
11095,31.0,3.7303,223800.0,1,0,0,0,0,0.21569221448046047,4.840175953079179,2.2463343108504397,-3.4834515366430256
11096,27.0,5.6163,231000.0,1,0,0,0,0,0.23518607456823867,6.515669515669516,3.247863247863248,-3.4841856340526163
11097,22.0,6.4685,241200.0,1,0,0,0,0,0.15417376490630325,6.721374045801527,3.2557251908396947,-3.484481229677801
11098,25.0,6.8407,266700.0,1,0,0,0,0,0.13893557422969188,7.111553784860558,2.9880478087649402,-3.484481229677801
11099,17.0,3.8631,225000.0,1,0,0,0,0,0.3137516688918558,3.6359223300970873,2.236245954692557,-3.485511531638084
11100,26.0,6.0488,232000.0,1,0,0,0,0,0.16713404374649468,5.826797385620915,3.4248366013071894,-3.485511531638084
11101,26.0,5.9397,249400.0,1,0,0,0,0,0.14209445585215605,6.957142857142857,3.1085714285714285,-3.4852158486102898
11102,26.0,3.7772,223900.0,1,0,0,0,0,0.1990316004077472,5.412413793103449,3.216551724137931,-3.482422451994091
11103,34.0,4.375,224700.0,1,0,0,0,0,0.16415261756876665,6.226519337016574,3.248618784530387,-3.482422451994091
11104,34.0,6.1168,213900.0,1,0,0,0,0,0.15177304964539007,5.875,3.4875,-3.4834515366430256
11105,33.0,5.1782,225000.0,1,0,0,0,0,0.15530799475753604,6.228571428571429,3.6979591836734693,-3.4834515366430256
11106,31.0,4.325,187100.0,1,0,0,0,0,0.22384998535013184,4.688186813186813,3.1950549450549453,-3.48301329394387
11107,35.0,3.6,193500.0,1,0,0,0,0,0.1867881548974943,5.289156626506024,3.0903614457831323,-3.48301329394387
11108,18.0,3.875,273000.0,1,0,0,0,0,0.20333988212180745,5.3578947368421055,3.4,-3.4827178729689807
11109,32.0,3.3375,186200.0,1,0,0,0,0,0.1956386292834891,5.245098039215686,3.2222222222222223,-3.48301329394387
11110,13.0,3.2303,201300.0,1,0,0,0,0,0.2994314592545799,3.6643518518518516,3.8703703703703702,-3.4827178729689807
11111,31.0,3.5329,187400.0,1,0,0,0,0,0.2290748898678414,4.5,3.356828193832599,-3.484042553191489
11112,33.0,2.8021,195100.0,1,0,0,0,0,0.23566477630749844,4.794561933534744,3.501510574018127,-3.483747044917257
11113,25.0,2.3173,225000.0,1,0,0,0,0,0.28444084278768234,4.329824561403509,1.7789473684210526,-3.482422451994091
11114,25.0,3.9286,262700.0,1,0,0,0,0,0.19595732734418866,4.711640211640212,2.4285714285714284,-3.4834515366430256
11115,23.0,4.5,237300.0,1,0,0,0,0,0.2199046483909416,4.835734870317003,2.628242074927954,-3.483156028368794
11116,25.0,4.0724,231400.0,1,0,0,0,0,0.21473029045643152,5.007792207792208,2.496103896103896,-3.483156028368794
11117,16.0,4.5112,139000.0,1,0,0,0,0,0.229126213592233,4.414285714285715,2.085714285714286,-3.483156028368794
11118,17.0,5.1182,249200.0,1,0,0,0,0,0.17118997912317327,6.00250626566416,3.0676691729323307,-3.483156028368794
11119,17.0,4.2276,254100.0,1,0,0,0,0,0.22766139375801625,4.586274509803921,2.3794117647058823,-3.4815361890694234
11120,17.0,4.9306,158500.0,1,0,0,0,0,0.20866489832007074,4.635245901639344,2.5491803278688523,-3.481831610044313
11121,38.0,2.3704,166100.0,1,0,0,0,0,0.25552353506243997,4.08235294117647,3.1215686274509804,-3.4836041358936485
11122,45.0,4.6111,223000.0,1,0,0,0,0,0.19514611193660228,5.355437665782493,4.108753315649867,-3.484633569739952
11123,44.0,3.2344,170100.0,1,0,0,0,0,0.20958570268074736,5.045081967213115,2.7950819672131146,-3.4836041358936485
11124,35.0,2.7014,156700.0,1,0,0,0,0,0.27682403433476394,3.4906367041198503,4.295880149812734,-3.483308714918759
11125,35.0,2.9583,175400.0,1,0,0,0,0,0.2604501607717042,3.8633540372670807,4.978260869565218,-3.4843380614657207
11126,22.0,3.025,180000.0,1,0,0,0,0,0.24533106960950765,4.006802721088436,2.942176870748299,-3.483308714918759
11127,29.0,2.6563,162500.0,1,0,0,0,0,0.3070063694267516,3.6511627906976742,4.3,-3.4843380614657207
11128,27.0,1.9621,118100.0,1,0,0,0,0,0.27726809378185524,4.079002079002079,3.101871101871102,-3.4838995568685376
11129,26.0,3.3393,168600.0,1,0,0,0,0,0.22722457627118645,4.122270742358078,3.3842794759825328,-3.4841949778434267
11130,33.0,2.9474,178400.0,1,0,0,0,0,0.21936520691040579,5.6058558558558556,4.1824324324324325,-3.4838995568685376
11131,31.0,3.875,183900.0,1,0,0,0,0,0.216379711493718,7.1158940397351,3.198675496688742,-3.4838995568685376
11132,25.0,4.2019,163900.0,1,0,0,0,0,0.2807017543859649,3.625441696113074,5.81625441696113,-3.4838995568685376
11133,36.0,3.2188,196900.0,1,0,0,0,0,0.19375873311597577,5.4770408163265305,2.579081632653061,-3.4838995568685376
11134,37.0,4.275,186200.0,1,0,0,0,0,0.20578231292517007,5.653846153846154,4.1923076923076925,-3.4841949778434267
11135,23.0,3.2301,189900.0,1,0,0,0,0,0.22752613240418118,4.79933110367893,2.809364548494983,-3.484929078014184
11136,13.0,4.1325,203500.0,1,0,0,0,0,0.20479678299583512,5.064,2.8305454545454545,-3.4844903988183162
11137,35.0,4.125,189200.0,1,0,0,0,0,0.1625531914893617,6.317204301075269,3.053763440860215,-3.484785819793205
11138,30.0,4.0061,182900.0,1,0,0,0,0,0.1894150417827298,5.3241525423728815,3.413135593220339,-3.4850812407680944
11139,36.0,4.8438,185700.0,1,0,0,0,0,0.18708354689902615,5.449720670391062,3.5027932960893855,-3.484785819793205
11140,32.0,3.4028,183700.0,1,0,0,0,0,0.3570391872278665,3.075892857142857,2.6830357142857144,-3.4855200945626477
11141,19.0,3.75,173400.0,1,0,0,0,0,0.23213264722698684,4.4731457800511505,2.4782608695652173,-3.4855200945626477
11142,34.0,3.5455,180000.0,1,0,0,0,0,0.17493897477624085,5.637614678899083,4.747706422018348,-3.4855200945626477
11143,25.0,3.1884,135400.0,1,0,0,0,0,0.20692231075697212,5.188630490956072,2.798449612403101,-3.4852245862884157
11144,28.0,3.6214,182100.0,1,0,0,0,0,0.34271523178807944,2.849056603773585,2.900943396226415,-3.4852245862884157
11145,23.0,4.765,181500.0,1,0,0,0,0,0.18046912398276688,5.7707182320441985,2.9972375690607733,-3.4853766617429836
11146,33.0,3.9539,191100.0,1,0,0,0,0,0.19161938018332605,5.6567901234567906,2.9308641975308642,-3.4864066193853427
11147,35.0,5.0747,189600.0,1,0,0,0,0,0.18191056910569106,4.944723618090452,3.321608040201005,-3.4864066193853427
11148,45.0,5.1057,170700.0,1,0,0,0,0,0.17970660146699266,5.381578947368421,3.5921052631578947,-3.4850812407680944
